timestamp,temperature_c,power_w,power_limit_w,memory_used_mib,memory_total_mib,gpu_util_pct,memory_util_pct,sm_clock_mhz,memory_clock_mhz,pstate
2026/09/21 07:18:57.022, 78, 126.29, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:19:02.366, 78, 130.38, 170.00, 7399, 12288, 100, 26, 1815, 7301, P2
2026/09/21 07:19:07.711, 78, 132.45, 170.00, 7399, 12288, 100, 28, 1815, 7301, P2
2026/09/21 07:19:13.053, 78, 134.39, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:19:18.402, 78, 135.53, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:19:23.744, 78, 133.95, 170.00, 7399, 12288, 100, 23, 1800, 7301, P2
2026/09/21 07:19:29.120, 79, 129.80, 170.00, 7399, 12288, 100, 23, 1800, 7301, P2
2026/09/21 07:19:34.477, 78, 127.34, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:19:39.820, 77, 125.17, 170.00, 7399, 12288, 100, 25, 1800, 7301, P2
2026/09/21 07:19:45.168, 78, 134.84, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:19:50.514, 79, 135.24, 170.00, 7399, 12288, 100, 23, 1800, 7301, P2
2026/09/21 07:19:55.856, 78, 134.95, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:20:01.199, 76, 125.00, 170.00, 7399, 12288, 78, 17, 1800, 7301, P2
2026/09/21 07:20:06.543, 78, 132.70, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:20:11.889, 78, 134.73, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:20:17.326, 78, 134.62, 170.00, 7399, 12288, 100, 23, 1800, 7301, P2
2026/09/21 07:20:22.662, 78, 134.74, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:20:28.006, 78, 135.29, 170.00, 7399, 12288, 100, 25, 1800, 7301, P2
2026/09/21 07:20:33.348, 78, 128.45, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:20:38.687, 78, 126.79, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:20:44.034, 77, 125.28, 170.00, 7399, 12288, 100, 25, 1800, 7301, P2
2026/09/21 07:20:49.370, 78, 130.79, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:20:54.728, 78, 133.87, 170.00, 7399, 12288, 100, 28, 1800, 7301, P2
2026/09/21 07:21:00.065, 78, 134.64, 170.00, 7399, 12288, 99, 23, 1800, 7301, P2
2026/09/21 07:21:05.406, 78, 134.99, 170.00, 7399, 12288, 100, 25, 1800, 7301, P2
2026/09/21 07:21:10.751, 78, 134.95, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:21:16.091, 78, 128.09, 170.00, 7399, 12288, 98, 24, 1800, 7301, P2
2026/09/21 07:21:21.428, 77, 125.49, 170.00, 7399, 12288, 100, 23, 1800, 7301, P2
2026/09/21 07:21:26.768, 78, 133.23, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:21:32.112, 79, 135.77, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:21:37.449, 78, 135.43, 170.00, 7399, 12288, 100, 25, 1800, 7301, P2
2026/09/21 07:21:42.789, 78, 135.47, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:21:48.150, 79, 131.31, 170.00, 7399, 12288, 100, 25, 1800, 7301, P2
2026/09/21 07:21:53.487, 78, 128.21, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:21:58.839, 78, 130.84, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:22:04.177, 78, 133.40, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:22:09.511, 78, 135.93, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:22:14.863, 79, 134.60, 170.00, 7399, 12288, 97, 21, 1800, 7301, P2
2026/09/21 07:22:20.204, 78, 129.60, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:22:25.548, 78, 127.15, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:22:30.884, 77, 130.46, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:22:36.230, 78, 133.11, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:22:41.577, 78, 134.89, 170.00, 7399, 12288, 100, 25, 1800, 7301, P2
2026/09/21 07:22:46.919, 78, 135.91, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:22:52.262, 79, 135.24, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:22:57.601, 79, 134.37, 170.00, 7399, 12288, 100, 23, 1800, 7301, P2
2026/09/21 07:23:02.952, 78, 129.91, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:23:08.293, 78, 126.64, 170.00, 7399, 12288, 97, 22, 1800, 7301, P2
2026/09/21 07:23:13.649, 78, 131.59, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:23:18.997, 78, 134.65, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:23:24.340, 79, 135.36, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:23:29.691, 79, 135.60, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:23:35.035, 79, 134.56, 170.00, 7399, 12288, 100, 23, 1800, 7301, P2
2026/09/21 07:23:40.376, 78, 129.06, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:23:45.720, 79, 126.48, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:23:51.058, 78, 126.50, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:23:56.403, 78, 130.95, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:24:01.774, 78, 132.40, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:24:07.110, 79, 134.93, 170.00, 7399, 12288, 97, 25, 1800, 7301, P2
2026/09/21 07:24:12.458, 78, 135.19, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:24:17.804, 78, 136.02, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:24:23.142, 78, 135.20, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:24:28.486, 78, 129.23, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:24:33.825, 78, 128.17, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:24:39.203, 78, 126.10, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:24:44.547, 78, 130.32, 170.00, 7399, 12288, 100, 28, 1800, 7301, P2
2026/09/21 07:24:49.886, 78, 133.15, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:24:55.231, 78, 134.21, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:25:00.577, 78, 134.86, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:25:05.916, 79, 134.79, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:25:11.266, 79, 135.29, 170.00, 7399, 12288, 100, 23, 1800, 7301, P2
2026/09/21 07:25:16.610, 79, 127.06, 170.00, 7399, 12288, 100, 23, 1800, 7301, P2
2026/09/21 07:25:21.961, 78, 133.58, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:25:27.313, 79, 134.94, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:25:32.654, 78, 136.35, 170.00, 7399, 12288, 100, 25, 1800, 7301, P2
2026/09/21 07:25:37.991, 79, 134.36, 170.00, 7399, 12288, 100, 23, 1800, 7301, P2
2026/09/21 07:25:43.333, 78, 130.41, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:25:48.670, 78, 127.67, 170.00, 7399, 12288, 100, 23, 1800, 7301, P2
2026/09/21 07:25:54.008, 77, 126.15, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:25:59.374, 78, 131.13, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:26:04.717, 79, 135.80, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:26:10.071, 78, 134.85, 170.00, 7399, 12288, 100, 23, 1800, 7301, P2
2026/09/21 07:26:15.407, 78, 129.95, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:26:20.766, 78, 127.94, 170.00, 7399, 12288, 100, 25, 1800, 7301, P2
2026/09/21 07:26:26.106, 78, 130.21, 170.00, 7399, 12288, 100, 25, 1800, 7301, P2
2026/09/21 07:26:31.467, 78, 130.57, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:26:36.804, 78, 129.33, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:26:42.149, 78, 125.77, 170.00, 7399, 12288, 91, 20, 1800, 7301, P2
2026/09/21 07:26:47.491, 78, 130.58, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:26:52.840, 78, 132.51, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:26:58.187, 79, 135.48, 170.00, 7399, 12288, 100, 28, 1800, 7301, P2
2026/09/21 07:27:03.527, 79, 136.16, 170.00, 7399, 12288, 100, 28, 1800, 7301, P2
2026/09/21 07:27:08.873, 79, 135.80, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:27:14.240, 78, 134.23, 170.00, 7399, 12288, 100, 28, 1800, 7301, P2
2026/09/21 07:27:19.592, 78, 129.09, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:27:24.934, 75, 125.23, 170.00, 7399, 12288, 53, 12, 1800, 7301, P2
2026/09/21 07:27:30.275, 78, 131.50, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:27:35.617, 79, 133.73, 170.00, 7399, 12288, 100, 28, 1800, 7301, P2
2026/09/21 07:27:40.958, 79, 135.83, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:27:46.298, 79, 135.39, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:27:51.646, 78, 130.74, 170.00, 7399, 12288, 100, 28, 1800, 7301, P2
2026/09/21 07:27:56.985, 78, 127.92, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:28:02.319, 78, 126.52, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:28:07.673, 78, 130.61, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:28:13.012, 78, 133.43, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:28:18.354, 79, 135.44, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:28:23.702, 79, 134.37, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:28:29.045, 79, 134.99, 170.00, 7399, 12288, 100, 23, 1800, 7301, P2
2026/09/21 07:28:34.391, 79, 128.54, 170.00, 7399, 12288, 100, 23, 1800, 7301, P2
2026/09/21 07:28:39.735, 79, 129.16, 170.00, 7399, 12288, 100, 24, 1800, 7301, P2
2026/09/21 07:28:45.076, 78, 125.69, 170.00, 7399, 12288, 97, 23, 1800, 7301, P2
2026/09/21 07:28:50.416, 78, 130.95, 170.00, 7399, 12288, 100, 26, 1800, 7301, P2
2026/09/21 07:28:55.761, 78, 133.85, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:29:01.102, 78, 131.96, 170.00, 7399, 12288, 100, 27, 1800, 7301, P2
2026/09/21 07:29:06.446, 76, 122.94, 170.00, 7399, 12288, 100, 29, 1815, 7301, P2
2026/09/21 07:29:11.788, 76, 123.56, 170.00, 7399, 12288, 100, 29, 1815, 7301, P2
2026/09/21 07:29:17.132, 76, 120.74, 170.00, 7399, 12288, 81, 24, 1815, 7301, P2
2026/09/21 07:29:22.475, 75, 117.63, 170.00, 7399, 12288, 100, 29, 1815, 7301, P2
2026/09/21 07:29:27.826, 75, 117.69, 170.00, 7399, 12288, 100, 29, 1815, 7301, P2
2026/09/21 07:29:33.172, 76, 120.84, 170.00, 7399, 12288, 100, 25, 1815, 7301, P2
2026/09/21 07:29:38.520, 76, 122.53, 170.00, 7399, 12288, 100, 25, 1815, 7301, P2
2026/09/21 07:29:43.868, 76, 132.76, 170.00, 7399, 12288, 100, 27, 1815, 7301, P2
2026/09/21 07:29:49.207, 75, 124.05, 170.00, 7399, 12288, 100, 29, 1815, 7301, P2
2026/09/21 07:29:54.548, 74, 116.37, 170.00, 7399, 12288, 100, 29, 1815, 7301, P2
2026/09/21 07:29:59.894, 75, 122.68, 170.00, 7399, 12288, 100, 24, 1815, 7301, P2
2026/09/21 07:30:05.246, 76, 133.10, 170.00, 7399, 12288, 100, 24, 1815, 7301, P2
2026/09/21 07:30:10.591, 76, 132.06, 170.00, 7399, 12288, 100, 27, 1815, 7301, P2
2026/09/21 07:30:15.928, 76, 131.86, 170.00, 7399, 12288, 100, 27, 1815, 7301, P2
2026/09/21 07:30:21.273, 76, 131.87, 170.00, 7399, 12288, 100, 26, 1815, 7301, P2
2026/09/21 07:30:26.614, 75, 119.23, 170.00, 7399, 12288, 78, 22, 1815, 7301, P2
2026/09/21 07:30:31.971, 75, 116.75, 170.00, 7399, 12288, 100, 29, 1815, 7301, P2
2026/09/21 07:30:37.317, 75, 117.11, 170.00, 7399, 12288, 78, 22, 1815, 7301, P2
2026/09/21 07:30:42.658, 74, 118.41, 170.00, 7399, 12288, 96, 28, 1815, 7301, P2
2026/09/21 07:30:48.001, 76, 125.52, 170.00, 7399, 12288, 100, 23, 1815, 7301, P2
2026/09/21 07:30:53.373, 75, 129.74, 170.00, 7399, 12288, 100, 26, 1815, 7301, P2
2026/09/21 07:30:58.717, 76, 133.14, 170.00, 7399, 12288, 100, 27, 1815, 7301, P2
2026/09/21 07:31:04.064, 75, 120.62, 170.00, 7399, 12288, 100, 29, 1815, 7301, P2
2026/09/21 07:31:09.402, 75, 118.31, 170.00, 7399, 12288, 100, 29, 1815, 7301, P2
2026/09/21 07:31:14.744, 75, 116.97, 170.00, 7399, 12288, 100, 29, 1815, 7301, P2
2026/09/21 07:31:20.089, 76, 120.43, 170.00, 7399, 12288, 100, 26, 1815, 7301, P2
2026/09/21 07:31:25.433, 75, 126.75, 170.00, 7399, 12288, 100, 26, 1815, 7301, P2
2026/09/21 07:31:30.773, 75, 132.70, 170.00, 7399, 12288, 100, 23, 1815, 7301, P2
2026/09/21 07:31:36.118, 74, 118.82, 170.00, 7399, 12288, 81, 24, 1815, 7301, P2
2026/09/21 07:31:41.459, 75, 117.01, 170.00, 7399, 12288, 100, 29, 1815, 7301, P2
2026/09/21 07:31:46.801, 75, 120.17, 170.00, 7399, 12288, 100, 29, 1815, 7301, P2
2026/09/21 07:31:52.142, 76, 131.45, 170.00, 7399, 12288, 100, 27, 1815, 7301, P2
2026/09/21 07:31:57.481, 75, 118.34, 170.00, 7399, 12288, 100, 29, 1815, 7301, P2
2026/09/21 07:32:02.821, 75, 119.42, 170.00, 7399, 12288, 100, 29, 1815, 7301, P2
2026/09/21 07:32:08.163, 75, 116.74, 170.00, 7399, 12288, 84, 24, 1815, 7301, P2
